label,tweet
0,"@AmericanAir is there something wrong with the website? no matter what flight I select, it says it's no longer available."
0,@SouthwestAir some woman gets on plane and holds 2 seats in the bulkhead for her friends with C boarding passes. I paid $ earlybird thx
0,@USAirways I never made a reward reservation becuase no one ever answered the phone. The online one I made got Cancelled Flighted and I can't change
1,@USAirways your pple did a great job w the madness however some of your systems need help. I appreciate the hard work &amp; the push to b better
0,"@JetBlue the amount of money I spent on hotels for a WEEK bc of flight Cancelled Flightlation, another flight doesn't make up for the money lost."
0,@AmericanAir interested in possibly changing my flight to another day...need to see if there are any fees but your number is busy
0,@AmericanAir my flight 386 from Jacksonville fl to Dallas is showing Cancelled Flightled. What is going on?  Am I rebooked on another flight?
0,@USAirways Baggage Team? Recording tells me my bag still hasn't been found. And delayed baggage link on web conveniently not working. #worst
0,"@united Yes, though they have not located the bag yet. It was a lovely flight outside of that."
1,@united thanks for more timely updates.
0,"@united we were told when we checked in, as soon as we were allowed to, that there are no other seats available on the plane except middle."
0,@USAirways - been standing at the gate for 45 min trying to go standby bc I will miss my connection. No help! Do NOT fly US AIRWAYS!
0,"@JetBlue yes, today. Flight is full now. They said no to me at gate :("
0,@USAirways really nigga.. Ur a fuck boy
0,"@AmericanAir but really, can you DM me on here to verify if you've booked a hotel for our extra night here? Kinda unsettling to get a call"
0,@USAirways just hit 4hrs.  what is typical wait time right now? should i drive 2h30m to the airport service desk?
0,@united the drunk guy you threw out of flight UA936 4hrs ago is better off than the rest of us held up for 5hrs in the plane without food.
0,@AmericanAir Filled out a baggage claim over the phone last night. Check the status to discover the rep confused Arkansas for Alaska 😒
0,@USAirways @British_Airways three hour flight delay. On the phone for 45min and counting.
0,@united One of your workers refused to give me her name as a reference for my notes. Her tone &amp; language was very unprofessional.
0,@USAirways are the bags off Flight 1898 CLT to JFK? We landed last night just before midnight.
0,@united I need help with a missing bag.
0,"@AmericanAir Kid upset, my staff upset (one accused of stealing fruit!!!!!) mistreatment due to airline policy of an Austic child."
1,@JetBlue I LOVE JET BLUE!
0,"@JetBlue You have very unhappy customer. After waiting 20 min on hold, rude &amp; uncaring rep has now frozen my acct. can't print bdng pass!"
0,@united has been such a disappointment today. Simply put. Rather unpleased with things currently. Flight delayed; cant wait to just get home
0,@AmericanAir your call system is a fucking joke
0,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline without WiFi...
0,@AmericanAir How can I get a flight change while in the air? Delays causing a missed connection again. There is 1 seat for Late Flightr
0,@united How can I file a claim when your agents won't let me speak to a supervisor? My claim number is expired because you WON'T find my bag
0,@USAirways so I would have to go though the entire process again just to get you people on the phone???????? #usairwayssucks
1,@SouthwestAir SEA to DEN. South Sound Volleyball team on its way! http://t.co/tN5cXCld6M
0,@JetBlue I hope so. Wanted an early flight to avoid the airport chaos but it's too Late Flight for that!
0,@SouthwestAir Why can't I find a cheap flight from DC to St Louis? The prices went up like crazy for April weekends!
0,@AmericanAir @travisamex It's not the weather. It's also gross incompetence. Understaffing. Crew forgetting to load bags. Don't duck truth.
0,@united Why is my time less important to you?  #StrandUsInDenver #HourAndTenMinuteDelay #FlightFail
0,@SouthwestAir LOST Kay Chapman Designs art-luggage for important show. Won't help locate it. Terrible customer service.
0,@USAirways there is no extreme weather in Miami. Pick up the phone. Hire more people.
0,@united Mobile boarding pass disappeared from phone while standing in line to board. Second time this week... Hmm.
0,@united so 8 hotels for 32 people but feel like we are being held hostage because someone has our boarding passes so we can't leave! #FAIL
1,@JetBlue it's only because I'm wearing #TrueBlueColors!
0,"@AmericanAir can lie to you about where your lost bag is, but we are suppose to trust them with our lives thousands of feet in the air..."
0,@AmericanAir  2/2 You took cost for both flights out of my bank account. Now I can't get a refund for 2 weeks? I have been a loyal customer.
0,"@VirginAmerica is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?"
0,@USAirways Thanks again for ruiningmy vacation.  You all are the best for this.  Could not have done it without you.
1,"@SouthwestAir   Happily, flight 1625 was not delayed when a cockpit visit blew my four-yr-old's mind. Thanks, Cap'n! http://t.co/C8mqEzXVdH"
0,@USAirways I need to speak with a customer service agent today between 5-8pm  I had an unfortunate incident of discrimination today.
0,"@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again."
0,@USAirways this is crazy. Haven't spoken to a human yet. There has to be a better way. http://t.co/mEOAlCIPdD
0,@SouthwestAir Your #Android Wi-Fi experience is terrible! $8 is a ripoff! I can't get to @NASCAR or MRN for @DISupdates #BudweiserDuels
0,@united terrible travel experience. Traveled 8000 miles roundtrip but two Cancelled Flightlations of short hops cost me two days
0,@SouthwestAir there's an hour wait here for reFlight Booking Problems in line at Omaha.
1,@JetBlue thank you for always have the most amazing customer service! Bring on The Disney Princess Half Marathon
0,@AmericanAir Sorry that is a sad answer a fully refundable first fare and no response in 6 weeks ! No more AA in my future !
0,@united also why can't I pre-select seats on SFO-&gt;YYZ flight? I'm a Canadian Flight Booking Problems on http://t.co/aZltJhf7lv.
0,"@united the hotel you sent us to wouldnt take the voucher. Our flight was delayed, then Cancelled Flightled, then delayed again. 32 hours and counting"
0,"@united @JMS2802 : sure show a video of your outsourced favorite TIMCO, who has a knack for doing substandard maintenance work on aircraft."
1,@JetBlue thanks. I appreciate your prompt response.
0,@united Slightly better. Crew spent a long time searching for better altitude. Would have helped to let pax in on why all the sharp drops.
0,@USAirways not patient - originally 11:51 and now 4:41.
0,@AmericanAir I'm home &amp; only 9hr Late Flight.  No thanks to your service centre - their plan involved 4 flight legs all across NA and 2 full days..
1,@USAirways me too!
0,"@united My flight UA1159 to Denver for #RMOUG15 has been re-cheduled 5 times.
If I am no show, you'll know why! Ridiculous."
0,"@jetblue - WTF, stuck at JFK for 2+ hrs in a delay to Boston cuz u say snow.  No snow on weather map!!!  WTF!!!"
1,@united good fly!! #United #businessFirst
0,@JetBlue what crew? No one here is helping.
0,@united I usually like flying with you guys but $200 fee to use my credit seems ridiculous #notcool #exhorbitantfees
0,@united CDG-LAS 42 hours. And my luggage is in SFO. I've been wearing the same clothes for 42 hours. Thank you. #flythefriendlyskies
0,@united WTF!?!? Delay after delay. 15 hours YVR to SAN? Unacceptable. Flight Crew Availability is to blame? NEVER AGAIN with @united
0,@USAirways @stephenrodrick Your team needs to build capacity
1,"@SouthwestAir three cheers to your Denver staff. Don't know if we 
will get out but they're keeping us smiling. http://t.co/RX8z53M7yy"
0,@USAirways I NEED TO *SPEAK* TO SOMEBODY ABOUT A RESERVATION. As in talk to a human being. Yet your computer system puts the phone down on
0,@USAirways flight 1735 sitting fully loaded for over an hour. Air conditioning barely working :-(
0,"@united Arriving 25 minutes early is nice, but not if equipment isn't ready. Waiting 30 minutes for luggage, so far. Time gains wiped out."
0,"@USAirways I'm on the flight, finally in the air. Not enough food to feed customers. No movie or entertainment on a 5 hr flight."
1,"@united Very good flight, thank you!"
1,@united #FirstClass to #London on my way to #LondonFashionWeek #LFW15 👠🇬🇧👠🇬🇧👠🇬🇧
0,"@usairways HI again! How you suggested I contacted u via phone, sent a mail with the original ticket &amp; the result: http://t.co/214i0RTIH4"
0,"@united Waiting half an hour for my checked bag at EWR (&amp; that was Priority); disappointing, usually you guys are good."
0,i wish i was flying @USAirways ... @JetBlue Cancelled Flightled our flights tomorrow and never notified us #FlyUS #Ripoff
0,@USAirways I need help locating my bag. I arrived in Denver last night at midnight from charlotte but my  8am flight to Hayden/steamboat
0,@JetBlue I understand but everyone said different things and there was a flight out Late Flightr that night but only one of us got to take it
0,"@VirginAmerica I spoke with a representative that offered no solution, I am a loyal customer who flies on @VirginAtlantic as well"
